,order_number,line_item,order_date,delivery_date,customer_key,store_key,product_key,quantity,currency_code
467,386010,1,2016-01-21,,1775819,57,155,6,USD
468,386010,2,2016-01-21,,1775819,57,1638,1,USD
469,386010,3,2016-01-21,,1775819,57,1947,3,USD
470,386010,4,2016-01-21,,1775819,57,125,1,USD
471,386011,1,2016-01-21,2016-01-28,541598,0,54,6,EUR
472,386011,2,2016-01-21,2016-01-28,541598,0,101,2,EUR
473,386011,3,2016-01-21,2016-01-28,541598,0,461,3,EUR
474,387000,1,2016-01-22,2016-01-26,224434,0,1729,2,CAD
475,387000,2,2016-01-22,2016-01-26,224434,0,1599,3,CAD
476,387000,3,2016-01-22,2016-01-26,224434,0,1622,1,CAD
477,387000,4,2016-01-22,2016-01-26,224434,0,55,6,CAD
478,387001,1,2016-01-22,,2011796,51,39,5,USD
479,387002,1,2016-01-22,,1368025,44,429,2,USD
480,387002,2,2016-01-22,,1368025,44,1377,6,USD
481,387003,1,2016-01-22,,368610,8,144,5,CAD
482,387003,2,2016-01-22,,368610,8,1251,2,CAD
483,387003,3,2016-01-22,,368610,8,691,1,CAD
484,387003,4,2016-01-22,,368610,8,190,1,CAD
485,387003,5,2016-01-22,,368610,8,1656,2,CAD
486,387003,6,2016-01-22,,368610,8,1425,4,CAD
487,387003,7,2016-01-22,,368610,8,143,9,CAD
488,387004,1,2016-01-22,,1307296,53,709,6,USD
489,387004,2,2016-01-22,,1307296,53,962,1,USD
490,387005,1,2016-01-22,,938399,36,1816,3,GBP
491,387005,2,2016-01-22,,938399,36,982,2,GBP
492,387005,3,2016-01-22,,938399,36,442,1,GBP
493,387006,1,2016-01-22,,1616350,51,1576,1,USD
494,387007,1,2016-01-22,,549936,24,1264,2,EUR
495,387007,2,2016-01-22,,549936,24,1529,3,EUR
496,387007,3,2016-01-22,,549936,24,1612,4,EUR
497,388000,1,2016-01-23,,97611,5,928,6,AUD
498,388000,2,2016-01-23,,97611,5,1045,7,AUD
499,388000,3,2016-01-23,,97611,5,1627,6,AUD
500,388001,1,2016-01-23,2016-01-27,1730210,0,1616,1,USD
501,388002,1,2016-01-23,,962533,36,460,2,GBP
502,388002,2,2016-01-23,,962533,36,489,2,GBP
503,388003,1,2016-01-23,,205077,10,90,8,CAD
504,388003,2,2016-01-23,,205077,10,945,1,CAD
505,388004,1,2016-01-23,2016-01-31,776431,0,2104,1,EUR
506,388004,2,2016-01-23,2016-01-31,776431,0,618,3,EUR
507,388005,1,2016-01-23,,1893487,55,1601,4,USD
508,388005,2,2016-01-23,,1893487,55,2388,9,USD
509,388006,1,2016-01-23,,1098143,41,1393,3,GBP
510,388006,2,2016-01-23,,1098143,41,1627,2,GBP
511,388006,3,2016-01-23,,1098143,41,133,1,GBP
512,388007,1,2016-01-23,,1112613,42,459,4,GBP
513,388008,1,2016-01-23,,1170323,41,640,6,GBP
514,388008,2,2016-01-23,,1170323,41,1665,2,GBP
515,388008,3,2016-01-23,,1170323,41,665,2,GBP
516,388008,4,2016-01-23,,1170323,41,158,1,GBP
517,388008,5,2016-01-23,,1170323,41,96,3,GBP
518,388009,1,2016-01-23,,930705,40,1585,3,GBP
519,388010,1,2016-01-23,,1001228,39,827,4,GBP
520,388010,2,2016-01-23,,1001228,39,1139,1,GBP
521,388011,1,2016-01-23,,1702898,61,454,5,USD
522,388011,2,2016-01-23,,1702898,61,50,1,USD
523,388011,3,2016-01-23,,1702898,61,1653,2,USD
524,388011,4,2016-01-23,,1702898,61,2094,1,USD
525,388011,5,2016-01-23,,1702898,61,1692,3,USD
526,388011,6,2016-01-23,,1702898,61,2106,7,USD
527,388011,7,2016-01-23,,1702898,61,1211,2,USD
528,388012,1,2016-01-23,,2086544,50,2113,1,USD
529,388012,2,2016-01-23,,2086544,50,69,2,USD
530,388013,1,2016-01-23,2016-01-30,1559552,0,1657,1,USD
531,388014,1,2016-01-23,,1671541,57,1586,1,USD
532,388014,2,2016-01-23,,1671541,57,1786,4,USD
533,388014,3,2016-01-23,,1671541,57,2501,4,USD
534,390000,1,2016-01-25,,1699570,59,1581,1,USD
535,390000,2,2016-01-25,,1699570,59,2351,2,USD
536,390001,1,2016-01-25,,1301552,51,189,2,USD
537,390001,2,2016-01-25,,1301552,51,1617,7,USD
538,390001,3,2016-01-25,,1301552,51,175,2,USD
539,390001,4,2016-01-25,,1301552,51,186,2,USD
540,390001,6,2016-01-25,,1301552,51,1605,1,USD
541,390002,1,2016-01-25,2016-02-06,2029518,0,537,3,USD
542,390002,2,2016-01-25,2016-02-06,2029518,0,1636,2,USD
543,390002,3,2016-01-25,2016-02-06,2029518,0,1581,1,USD
544,390002,4,2016-01-25,2016-02-06,2029518,0,1792,2,USD
545,390002,5,2016-01-25,2016-02-06,2029518,0,458,1,USD
546,390003,1,2016-01-25,,253233,10,1635,1,CAD
547,390004,1,2016-01-25,,1321513,48,152,2,USD
548,390005,1,2016-01-25,,549766,22,1558,3,EUR
549,390005,2,2016-01-25,,549766,22,1594,1,EUR
550,391000,1,2016-01-26,,881876,32,2108,1,EUR
551,391000,2,2016-01-26,,881876,32,143,1,EUR
552,391000,3,2016-01-26,,881876,32,1662,2,EUR
553,391001,1,2016-01-26,2016-02-02,361945,0,1841,1,CAD
554,391002,1,2016-01-26,,1201225,45,1636,1,USD
555,391002,2,2016-01-26,,1201225,45,1325,1,USD
556,391003,1,2016-01-26,,1427869,44,1370,1,USD
557,391003,2,2016-01-26,,1427869,44,1280,6,USD
558,391004,1,2016-01-26,,444160,19,1588,3,EUR
559,391004,2,2016-01-26,,444160,19,69,6,EUR
560,391006,1,2016-01-26,,1885990,51,1467,1,USD
561,391006,2,2016-01-26,,1885990,51,1590,2,USD
562,391007,1,2016-01-26,,125950,6,1705,1,AUD
563,391007,2,2016-01-26,,125950,6,138,1,AUD
564,392000,1,2016-01-27,,1302998,51,1613,3,USD
565,392000,2,2016-01-27,,1302998,51,1490,1,USD
566,392001,1,2016-01-27,,1227891,54,155,2,USD
567,392002,1,2016-01-27,,1855347,59,430,2,USD
568,392002,2,2016-01-27,,1855347,59,1168,1,USD
569,392002,3,2016-01-27,,1855347,59,144,2,USD
570,392002,4,2016-01-27,,1855347,59,2298,2,USD
571,392003,1,2016-01-27,2016-02-04,1471397,0,156,8,USD
572,392004,1,2016-01-27,2016-02-01,401785,0,2118,3,EUR
573,392004,2,2016-01-27,2016-02-01,401785,0,1441,2,EUR
574,392004,3,2016-01-27,2016-02-01,401785,0,1449,2,EUR
575,392004,4,2016-01-27,2016-02-01,401785,0,1698,1,EUR
576,392004,5,2016-01-27,2016-02-01,401785,0,2006,1,EUR
577,392005,1,2016-01-27,,1458301,48,1586,1,USD
578,392005,2,2016-01-27,,1458301,48,1050,1,USD
579,392005,3,2016-01-27,,1458301,48,1100,6,USD
580,392005,4,2016-01-27,,1458301,48,1607,9,USD
581,392006,1,2016-01-27,,1310403,65,149,6,USD
582,392006,2,2016-01-27,,1310403,65,1863,2,USD
583,392007,1,2016-01-27,,1079159,41,84,5,GBP
584,392007,2,2016-01-27,,1079159,41,1573,2,GBP
585,392007,3,2016-01-27,,1079159,41,185,1,GBP
586,392008,1,2016-01-27,,992150,39,1659,3,GBP
587,392009,1,2016-01-27,,1724829,54,2161,3,USD
588,392009,2,2016-01-27,,1724829,54,1387,1,USD
589,392010,1,2016-01-27,,651767,18,1629,5,EUR
590,392010,2,2016-01-27,,651767,18,522,1,EUR
591,392010,3,2016-01-27,,651767,18,1668,2,EUR
592,392010,4,2016-01-27,,651767,18,189,9,EUR
593,392010,5,2016-01-27,,651767,18,1522,1,EUR
594,392010,6,2016-01-27,,651767,18,455,1,EUR
595,393001,1,2016-01-28,,530451,19,2267,7,EUR
596,393001,2,2016-01-28,,530451,19,1228,4,EUR
597,393001,3,2016-01-28,,530451,19,1593,1,EUR
598,393001,4,2016-01-28,,530451,19,1157,5,EUR
599,393002,1,2016-01-28,,792110,28,662,9,EUR
600,393003,1,2016-01-28,,1188400,38,2000,2,GBP
601,393003,2,2016-01-28,,1188400,38,2102,1,GBP
602,393003,3,2016-01-28,,1188400,38,1608,9,GBP
603,393004,1,2016-01-28,2016-02-09,2007813,0,415,3,USD
604,393004,2,2016-01-28,2016-02-09,2007813,0,1629,1,USD
605,393005,1,2016-01-28,,1112419,39,175,6,GBP
606,393005,2,2016-01-28,,1112419,39,2511,2,GBP
607,393005,3,2016-01-28,,1112419,39,1657,3,GBP
608,393005,4,2016-01-28,,1112419,39,417,2,GBP
609,393006,1,2016-01-28,,1765324,51,417,2,USD
610,393006,2,2016-01-28,,1765324,51,2305,2,USD
611,393007,1,2016-01-28,,1206405,45,1763,1,USD
612,393007,2,2016-01-28,,1206405,45,121,1,USD
613,393007,3,2016-01-28,,1206405,45,2387,7,USD
614,393007,4,2016-01-28,,1206405,45,1901,3,USD
615,393008,1,2016-01-28,,1823888,57,2038,1,USD
616,393009,1,2016-01-28,,1765579,56,2024,1,USD
617,393010,1,2016-01-28,2016-02-06,313968,0,1616,7,CAD
618,393010,2,2016-01-28,2016-02-06,313968,0,1477,2,CAD
619,394000,1,2016-01-29,2016-02-09,1736019,0,979,1,USD
620,394000,2,2016-01-29,2016-02-09,1736019,0,113,4,USD
621,394001,1,2016-01-29,,186894,5,1228,5,AUD
622,394001,2,2016-01-29,,186894,5,519,8,AUD
623,394001,3,2016-01-29,,186894,5,1652,3,AUD
624,394002,1,2016-01-29,,452923,27,1695,1,EUR
625,394002,2,2016-01-29,,452923,27,1688,2,EUR
626,394003,1,2016-01-29,,431461,27,326,2,EUR
627,394003,2,2016-01-29,,431461,27,1697,3,EUR
628,394003,3,2016-01-29,,431461,27,654,2,EUR
629,394004,1,2016-01-29,,602720,16,1417,2,EUR
630,394004,2,2016-01-29,,602720,16,1138,1,EUR
631,394004,3,2016-01-29,,602720,16,1190,2,EUR
632,394005,1,2016-01-29,,1810401,65,174,4,USD
633,394005,2,2016-01-29,,1810401,65,1712,6,USD
634,394006,1,2016-01-29,,1041067,37,1802,6,GBP
635,394007,1,2016-01-29,,1337730,63,2077,5,USD
636,395000,1,2016-01-30,,829132,32,128,4,EUR
637,395001,1,2016-01-30,,216550,10,2089,3,CAD
638,395001,2,2016-01-30,,216550,10,1610,1,CAD
639,395001,3,2016-01-30,,216550,10,1779,8,CAD
640,395002,1,2016-01-30,,250944,8,105,3,CAD
641,395002,2,2016-01-30,,250944,8,1621,3,CAD
642,395003,1,2016-01-30,,1296866,54,2355,2,USD
643,395003,2,2016-01-30,,1296866,54,1209,3,USD
644,395003,3,2016-01-30,,1296866,54,2,9,USD
645,395004,1,2016-01-30,,2063107,45,1291,2,USD
646,395004,2,2016-01-30,,2063107,45,2178,2,USD
647,395004,3,2016-01-30,,2063107,45,1986,8,USD
648,395005,1,2016-01-30,,2082135,54,1630,5,USD
649,395005,2,2016-01-30,,2082135,54,1589,5,USD
650,395006,1,2016-01-30,,127193,5,697,2,AUD
651,395006,2,2016-01-30,,127193,5,1249,1,AUD
652,395006,3,2016-01-30,,127193,5,1990,7,AUD
653,395006,4,2016-01-30,,127193,5,1581,1,AUD
654,395007,1,2016-01-30,,1714451,54,1605,2,USD
655,395007,2,2016-01-30,,1714451,54,1603,4,USD
656,395007,3,2016-01-30,,1714451,54,2014,6,USD
657,395008,1,2016-01-30,,1401419,61,128,2,USD
658,395009,1,2016-01-30,,731556,29,1156,2,EUR
659,395010,1,2016-01-30,,1549964,55,1076,5,USD
660,395011,1,2016-01-30,,1114319,36,1587,1,GBP
661,395011,2,2016-01-30,,1114319,36,142,2,GBP
662,395011,3,2016-01-30,,1114319,36,1933,3,GBP
663,395012,1,2016-01-30,,1418448,65,1784,7,USD
664,395012,2,2016-01-30,,1418448,65,1313,3,USD
665,395014,1,2016-01-30,,1178352,42,1605,10,GBP
666,397000,1,2016-02-01,,1677739,55,1649,9,USD
667,397001,1,2016-02-01,,1140654,37,1458,6,GBP
668,397001,2,2016-02-01,,1140654,37,390,1,GBP
669,397002,1,2016-02-01,2016-02-09,1348253,0,1607,2,USD
670,397002,2,2016-02-01,2016-02-09,1348253,0,97,2,USD
671,397002,3,2016-02-01,2016-02-09,1348253,0,2012,2,USD
672,397003,1,2016-02-01,,760816,29,955,1,EUR
673,397003,2,2016-02-01,,760816,29,1614,1,EUR
674,397003,3,2016-02-01,,760816,29,1109,4,EUR
675,397004,1,2016-02-01,2016-02-10,1866421,0,123,2,USD
676,397004,2,2016-02-01,2016-02-10,1866421,0,625,1,USD
677,397004,3,2016-02-01,2016-02-10,1866421,0,1641,4,USD
678,397005,1,2016-02-01,,1650783,64,1192,10,USD
679,397005,2,2016-02-01,,1650783,64,2164,4,USD
680,397005,3,2016-02-01,,1650783,64,1432,3,USD
681,397005,4,2016-02-01,,1650783,64,1983,4,USD
682,397005,5,2016-02-01,,1650783,64,1226,2,USD
683,397005,6,2016-02-01,,1650783,64,1697,3,USD
684,397005,7,2016-02-01,,1650783,64,1409,5,USD
685,398000,1,2016-02-02,,1110229,42,1799,1,GBP
686,398001,1,2016-02-02,,130214,5,1588,7,AUD
687,398001,2,2016-02-02,,130214,5,1259,8,AUD
688,398001,3,2016-02-02,,130214,5,1194,1,AUD
689,398001,4,2016-02-02,,130214,5,374,6,AUD
690,398002,1,2016-02-02,,1822089,44,160,4,USD
691,398002,2,2016-02-02,,1822089,44,1612,2,USD
692,398003,1,2016-02-02,,1355155,51,31,1,USD
693,398003,3,2016-02-02,,1355155,51,439,1,USD
694,398003,4,2016-02-02,,1355155,51,1026,3,USD
695,398004,1,2016-02-02,,1001493,36,70,2,GBP
696,398004,2,2016-02-02,,1001493,36,2060,3,GBP
697,398004,3,2016-02-02,,1001493,36,1736,9,GBP
698,398004,4,2016-02-02,,1001493,36,84,1,GBP
699,398005,1,2016-02-02,,1761462,63,1642,5,USD
700,398005,2,2016-02-02,,1761462,63,424,3,USD
701,398005,3,2016-02-02,,1761462,63,1672,1,USD
702,398005,4,2016-02-02,,1761462,63,445,8,USD
703,398006,1,2016-02-02,,857287,34,1274,1,EUR
704,398006,2,2016-02-02,,857287,34,1348,4,EUR
705,398006,3,2016-02-02,,857287,34,1556,3,EUR
706,398006,4,2016-02-02,,857287,34,1525,2,EUR
707,398006,5,2016-02-02,,857287,34,326,1,EUR
708,398006,6,2016-02-02,,857287,34,1056,1,EUR
709,398006,7,2016-02-02,,857287,34,702,3,EUR
710,398007,1,2016-02-02,,1042883,42,445,5,GBP
711,398007,2,2016-02-02,,1042883,42,1804,3,GBP
712,399000,1,2016-02-03,,1887449,64,1633,5,USD
713,399001,1,2016-02-03,,687377,12,1781,10,EUR
714,399002,1,2016-02-03,,1476450,51,2054,2,USD
715,399003,1,2016-02-03,,1232687,59,1631,5,USD
716,399003,2,2016-02-03,,1232687,59,93,2,USD
717,399003,3,2016-02-03,,1232687,59,1589,2,USD
718,399003,4,2016-02-03,,1232687,59,1802,4,USD
719,399003,5,2016-02-03,,1232687,59,1576,2,USD
720,399003,6,2016-02-03,,1232687,59,103,2,USD
721,399004,1,2016-02-03,2016-02-11,822698,0,1058,3,EUR
722,399006,1,2016-02-03,,1363203,65,361,7,USD
723,399007,1,2016-02-03,,1191228,38,1576,1,GBP
724,399007,2,2016-02-03,,1191228,38,1543,1,GBP
725,399009,1,2016-02-03,,784001,28,735,5,EUR
726,399009,2,2016-02-03,,784001,28,73,6,EUR
727,399010,1,2016-02-03,,906625,36,1516,1,GBP
728,399010,2,2016-02-03,,906625,36,2147,1,GBP
729,399010,3,2016-02-03,,906625,36,1624,1,GBP
730,399010,4,2016-02-03,,906625,36,1627,4,GBP
731,399010,5,2016-02-03,,906625,36,1142,1,GBP
732,399010,6,2016-02-03,,906625,36,1424,6,GBP
733,400000,1,2016-02-04,,1883755,61,138,2,USD
734,400000,2,2016-02-04,,1883755,61,71,4,USD
735,400001,1,2016-02-04,,264640,8,2037,1,CAD
736,400001,2,2016-02-04,,264640,8,1199,3,CAD
737,400002,1,2016-02-04,,363872,9,54,1,CAD
738,400002,2,2016-02-04,,363872,9,2019,1,CAD
739,400002,3,2016-02-04,,363872,9,1293,4,CAD
740,400002,4,2016-02-04,,363872,9,419,8,CAD
741,400003,1,2016-02-04,,446883,27,164,8,EUR
742,400003,2,2016-02-04,,446883,27,1638,1,EUR
743,400003,3,2016-02-04,,446883,27,1331,7,EUR
744,400004,1,2016-02-04,,106880,5,1426,10,AUD
745,400004,2,2016-02-04,,106880,5,1619,7,AUD
746,400004,3,2016-02-04,,106880,5,180,1,AUD
747,400004,4,2016-02-04,,106880,5,1837,1,AUD
748,400005,1,2016-02-04,,2065817,65,1913,9,USD
749,400006,1,2016-02-04,2016-02-10,1996959,0,1284,3,USD
750,400007,1,2016-02-04,,1987941,63,152,5,USD
751,400007,2,2016-02-04,,1987941,63,1420,2,USD
752,400007,3,2016-02-04,,1987941,63,181,3,USD
753,400009,1,2016-02-04,,1310047,45,1746,2,USD
754,400010,1,2016-02-04,2016-02-10,606808,0,1746,8,EUR
755,400010,2,2016-02-04,2016-02-10,606808,0,1664,3,EUR
756,400010,3,2016-02-04,2016-02-10,606808,0,965,3,EUR
757,400011,1,2016-02-04,,1122248,37,458,2,GBP
758,401002,1,2016-02-05,,1787415,48,1583,2,USD
759,401002,2,2016-02-05,,1787415,48,1409,3,USD
760,401002,3,2016-02-05,,1787415,48,303,1,USD
761,401002,4,2016-02-05,,1787415,48,156,4,USD
762,401003,1,2016-02-05,,376977,8,34,2,CAD
763,401004,1,2016-02-05,,1565847,47,667,6,USD
764,401005,1,2016-02-05,,953489,41,2044,7,GBP
765,401005,2,2016-02-05,,953489,41,501,2,GBP
766,401005,3,2016-02-05,,953489,41,400,5,GBP
767,401005,4,2016-02-05,,953489,41,58,1,GBP
768,401005,5,2016-02-05,,953489,41,1612,6,GBP
769,401005,6,2016-02-05,,953489,41,1591,3,GBP
770,401007,1,2016-02-05,,1774119,47,1494,3,USD
771,402000,1,2016-02-06,,1086200,37,1466,1,GBP
772,402000,2,2016-02-06,,1086200,37,1315,3,GBP
773,402001,1,2016-02-06,,732289,28,83,2,EUR
774,402001,2,2016-02-06,,732289,28,1647,1,EUR
775,402001,3,2016-02-06,,732289,28,112,2,EUR
776,402001,4,2016-02-06,,732289,28,1495,5,EUR
777,402002,1,2016-02-06,,1673191,47,1602,7,USD
778,402004,1,2016-02-06,,1906975,54,1134,5,USD
779,402005,1,2016-02-06,,941746,39,2301,7,GBP
780,402005,2,2016-02-06,,941746,39,153,2,GBP
781,402006,1,2016-02-06,,1763642,64,146,3,USD
782,402006,2,2016-02-06,,1763642,64,2030,7,USD
783,402007,1,2016-02-06,,957784,41,1632,5,GBP
784,402007,2,2016-02-06,,957784,41,1132,2,GBP
785,402007,3,2016-02-06,,957784,41,1002,3,GBP
786,402008,1,2016-02-06,,1427596,61,191,3,USD
787,402008,2,2016-02-06,,1427596,61,2110,8,USD
788,402009,1,2016-02-06,,783691,30,154,4,EUR
789,402009,2,2016-02-06,,783691,30,1163,6,EUR
790,402010,1,2016-02-06,2016-02-13,1653624,0,974,3,USD
791,402011,1,2016-02-06,,1730479,59,147,4,USD
792,402011,2,2016-02-06,,1730479,59,53,2,USD
793,402012,1,2016-02-06,,1392371,51,505,8,USD
794,402012,2,2016-02-06,,1392371,51,1109,2,USD
795,402012,3,2016-02-06,,1392371,51,1512,4,USD
796,402012,4,2016-02-06,,1392371,51,1033,8,USD
797,402013,1,2016-02-06,,729681,28,135,3,EUR
798,402013,2,2016-02-06,,729681,28,160,6,EUR
799,402013,3,2016-02-06,,729681,28,2139,1,EUR
800,402013,4,2016-02-06,,729681,28,119,1,EUR
801,404000,1,2016-02-08,,1258466,54,136,3,USD
802,404000,2,2016-02-08,,1258466,54,1258,5,USD
803,404000,3,2016-02-08,,1258466,54,1595,1,USD
804,404000,4,2016-02-08,,1258466,54,2109,2,USD
805,404001,1,2016-02-08,,495894,22,2153,2,EUR
806,404001,2,2016-02-08,,495894,22,1635,1,EUR
807,404002,1,2016-02-08,,1324963,57,1612,3,USD
808,404002,2,2016-02-08,,1324963,57,166,1,USD
809,404002,3,2016-02-08,,1324963,57,1545,2,USD
810,404002,4,2016-02-08,,1324963,57,471,3,USD
811,404004,1,2016-02-08,,368115,10,2502,1,CAD
812,404004,2,2016-02-08,,368115,10,1272,5,CAD
813,404004,3,2016-02-08,,368115,10,404,1,CAD
814,404005,1,2016-02-08,2016-02-16,295597,0,491,1,CAD
815,404005,2,2016-02-08,2016-02-16,295597,0,1456,5,CAD
816,405000,1,2016-02-09,,1548406,47,1683,2,USD
817,405001,1,2016-02-09,,1437592,50,375,8,USD
818,405001,2,2016-02-09,,1437592,50,768,2,USD
819,405001,3,2016-02-09,,1437592,50,1640,1,USD
820,405002,1,2016-02-09,,474309,27,429,4,EUR
821,405002,2,2016-02-09,,474309,27,2105,4,EUR
822,405002,3,2016-02-09,,474309,27,1620,2,EUR
823,405002,4,2016-02-09,,474309,27,126,2,EUR
824,405002,5,2016-02-09,,474309,27,337,7,EUR
825,405002,6,2016-02-09,,474309,27,2367,2,EUR
826,405002,7,2016-02-09,,474309,27,1639,1,EUR
827,405003,1,2016-02-09,,582819,24,1648,3,EUR
828,405003,2,2016-02-09,,582819,24,1302,1,EUR
829,405005,1,2016-02-09,2016-02-15,39894,0,1608,8,AUD
830,405006,1,2016-02-09,,622011,17,1618,1,EUR
831,405006,2,2016-02-09,,622011,17,1603,1,EUR
832,405006,3,2016-02-09,,622011,17,1599,8,EUR
833,405007,1,2016-02-09,,1906549,57,1413,2,USD
834,406000,1,2016-02-10,,1533894,50,1134,2,USD
835,406001,1,2016-02-10,2016-02-15,1610147,0,1684,5,USD
836,406001,2,2016-02-10,2016-02-15,1610147,0,100,2,USD
837,406001,3,2016-02-10,2016-02-15,1610147,0,1500,3,USD
838,406001,4,2016-02-10,2016-02-15,1610147,0,430,3,USD
839,406001,5,2016-02-10,2016-02-15,1610147,0,2099,1,USD
840,406001,6,2016-02-10,2016-02-15,1610147,0,450,1,USD
841,406001,7,2016-02-10,2016-02-15,1610147,0,452,2,USD
842,406002,1,2016-02-10,,1954639,47,1791,1,USD
843,406002,2,2016-02-10,,1954639,47,64,7,USD
844,406002,3,2016-02-10,,1954639,47,1191,1,USD
845,406003,1,2016-02-10,,1310201,65,432,10,USD
846,406003,2,2016-02-10,,1310201,65,100,3,USD
847,406004,1,2016-02-10,,1389462,43,725,1,USD
848,406005,1,2016-02-10,,1883820,61,2495,7,USD
849,406005,2,2016-02-10,,1883820,61,90,3,USD
850,406006,1,2016-02-10,,761306,29,593,2,EUR
851,406006,2,2016-02-10,,761306,29,62,3,EUR
852,406006,3,2016-02-10,,761306,29,1584,1,EUR
853,406006,4,2016-02-10,,761306,29,979,7,EUR
854,406006,5,2016-02-10,,761306,29,135,1,EUR
855,406006,6,2016-02-10,,761306,29,1703,2,EUR
856,406007,1,2016-02-10,2016-02-20,1451764,0,1602,2,USD
857,406008,1,2016-02-10,,1827243,66,430,1,USD
858,406008,2,2016-02-10,,1827243,66,435,9,USD
859,406008,3,2016-02-10,,1827243,66,152,4,USD
860,406008,4,2016-02-10,,1827243,66,2421,5,USD
861,406008,5,2016-02-10,,1827243,66,1703,3,USD
862,406008,6,2016-02-10,,1827243,66,72,4,USD
863,406008,7,2016-02-10,,1827243,66,305,4,USD
864,406009,1,2016-02-10,,332217,8,537,3,CAD
865,406010,1,2016-02-10,,490481,20,1605,3,EUR
866,406010,2,2016-02-10,,490481,20,1593,3,EUR
867,406010,3,2016-02-10,,490481,20,2436,2,EUR
868,406010,4,2016-02-10,,490481,20,2168,1,EUR
869,407000,1,2016-02-11,,526411,19,1369,3,EUR
870,407000,2,2016-02-11,,526411,19,150,3,EUR
871,407001,1,2016-02-11,,993480,37,1008,3,GBP
872,407001,2,2016-02-11,,993480,37,1606,1,GBP
873,407001,3,2016-02-11,,993480,37,1446,7,GBP
874,407002,1,2016-02-11,2016-02-16,1342915,0,1092,8,USD
875,407003,1,2016-02-11,,960606,38,1743,1,GBP
876,407003,2,2016-02-11,,960606,38,2033,1,GBP
877,407003,3,2016-02-11,,960606,38,114,1,GBP
878,407004,1,2016-02-11,,307767,10,1674,2,CAD
879,407004,2,2016-02-11,,307767,10,1361,5,CAD
880,407004,3,2016-02-11,,307767,10,1667,1,CAD
881,407005,1,2016-02-11,,2043928,59,597,2,USD
882,407005,2,2016-02-11,,2043928,59,2501,2,USD
883,407005,3,2016-02-11,,2043928,59,523,1,USD
884,407005,4,2016-02-11,,2043928,59,327,3,USD
885,407005,5,2016-02-11,,2043928,59,81,6,USD
886,407006,1,2016-02-11,,516663,27,1018,4,EUR
887,407006,2,2016-02-11,,516663,27,957,1,EUR
888,407007,1,2016-02-11,,224111,10,151,1,CAD
889,407007,2,2016-02-11,,224111,10,1845,3,CAD
890,407007,3,2016-02-11,,224111,10,1675,1,CAD
891,407007,4,2016-02-11,,224111,10,1578,1,CAD
892,407009,1,2016-02-11,,367131,9,1863,6,CAD
893,407009,2,2016-02-11,,367131,9,385,1,CAD
894,407010,1,2016-02-11,2016-02-14,1380756,0,1580,1,USD
895,407010,2,2016-02-11,2016-02-14,1380756,0,2083,6,USD
896,407010,3,2016-02-11,2016-02-14,1380756,0,1693,2,USD
897,407011,1,2016-02-11,,1983649,50,596,1,USD
898,407011,2,2016-02-11,,1983649,50,446,2,USD
899,407011,3,2016-02-11,,1983649,50,146,1,USD
900,407011,4,2016-02-11,,1983649,50,774,2,USD
901,408001,1,2016-02-12,,322186,9,1252,5,CAD
902,408001,2,2016-02-12,,322186,9,1703,4,CAD
903,408001,3,2016-02-12,,322186,9,1093,6,CAD
904,408001,4,2016-02-12,,322186,9,1655,5,CAD
905,408002,1,2016-02-12,,1297155,43,1279,3,USD
906,408003,1,2016-02-12,,1716565,61,1584,7,USD
907,408003,2,2016-02-12,,1716565,61,95,1,USD
908,408003,3,2016-02-12,,1716565,61,1063,10,USD
909,408003,4,2016-02-12,,1716565,61,1905,3,USD
910,408004,1,2016-02-12,,784296,29,1679,2,EUR
911,408005,1,2016-02-12,,1788888,57,449,6,USD
912,408005,2,2016-02-12,,1788888,57,1843,1,USD
913,408005,3,2016-02-12,,1788888,57,1699,1,USD
914,408005,4,2016-02-12,,1788888,57,2057,1,USD
915,408005,5,2016-02-12,,1788888,57,1648,1,USD
916,408006,1,2016-02-12,,1551319,61,157,3,USD
917,408006,2,2016-02-12,,1551319,61,2496,4,USD
918,408006,3,2016-02-12,,1551319,61,1826,1,USD
919,408006,4,2016-02-12,,1551319,61,1929,3,USD
920,408007,1,2016-02-12,,656387,14,654,2,EUR
921,408008,1,2016-02-12,,326510,10,1707,4,CAD
922,408010,1,2016-02-12,,1908175,47,115,2,USD
923,409000,1,2016-02-13,,1747015,64,125,2,USD
924,409000,2,2016-02-13,,1747015,64,1789,7,USD
925,409000,3,2016-02-13,,1747015,64,120,7,USD
926,409000,4,2016-02-13,,1747015,64,1788,1,USD
927,409001,1,2016-02-13,2016-02-17,1856221,0,2094,2,USD
928,409001,2,2016-02-13,2016-02-17,1856221,0,161,7,USD
929,409001,3,2016-02-13,2016-02-17,1856221,0,1598,3,USD
930,409001,4,2016-02-13,2016-02-17,1856221,0,2109,3,USD
