,date,currency,exchange
798,2015-06-09,EUR,0.889
799,2015-06-09,GBP,0.6537
800,2015-06-10,USD,1.0
801,2015-06-10,CAD,1.2236
802,2015-06-10,AUD,1.2919
803,2015-06-10,EUR,0.8866
804,2015-06-10,GBP,0.6458
805,2015-06-11,USD,1.0
806,2015-06-11,CAD,1.2321
807,2015-06-11,AUD,1.2939
808,2015-06-11,EUR,0.8903
809,2015-06-11,GBP,0.6469
810,2015-06-12,USD,1.0
811,2015-06-12,CAD,1.2303
812,2015-06-12,AUD,1.2977
813,2015-06-12,EUR,0.8913
814,2015-06-12,GBP,0.6457
815,2015-06-13,USD,1.0
816,2015-06-13,CAD,1.2303
817,2015-06-13,AUD,1.2977
818,2015-06-13,EUR,0.8913
819,2015-06-13,GBP,0.6457
820,2015-06-14,USD,1.0
821,2015-06-14,CAD,1.2303
822,2015-06-14,AUD,1.2977
823,2015-06-14,EUR,0.8913
824,2015-06-14,GBP,0.6457
825,2015-06-15,USD,1.0
826,2015-06-15,CAD,1.2342
827,2015-06-15,AUD,1.2895
828,2015-06-15,EUR,0.8914
829,2015-06-15,GBP,0.6449
830,2015-06-16,USD,1.0
831,2015-06-16,CAD,1.2343
832,2015-06-16,AUD,1.2913
833,2015-06-16,EUR,0.8917
834,2015-06-16,GBP,0.6404
835,2015-06-17,USD,1.0
836,2015-06-17,CAD,1.2312
837,2015-06-17,AUD,1.3028
838,2015-06-17,EUR,0.8866
839,2015-06-17,GBP,0.6357
840,2015-06-18,USD,1.0
841,2015-06-18,CAD,1.216
842,2015-06-18,AUD,1.2776
843,2015-06-18,EUR,0.8769
844,2015-06-18,GBP,0.6285
845,2015-06-19,USD,1.0
846,2015-06-19,CAD,1.2271
847,2015-06-19,AUD,1.2914
848,2015-06-19,EUR,0.885
849,2015-06-19,GBP,0.6314
850,2015-06-20,USD,1.0
851,2015-06-20,CAD,1.2271
852,2015-06-20,AUD,1.2914
853,2015-06-20,EUR,0.885
854,2015-06-20,GBP,0.6314
855,2015-06-21,USD,1.0
856,2015-06-21,CAD,1.2271
857,2015-06-21,AUD,1.2914
858,2015-06-21,EUR,0.885
859,2015-06-21,GBP,0.6314
860,2015-06-22,USD,1.0
861,2015-06-22,CAD,1.2234
862,2015-06-22,AUD,1.2883
863,2015-06-22,EUR,0.8814
864,2015-06-22,GBP,0.6319
865,2015-06-23,USD,1.0
866,2015-06-23,CAD,1.2339
867,2015-06-23,AUD,1.2976
868,2015-06-23,EUR,0.8925
869,2015-06-23,GBP,0.6338
870,2015-06-24,USD,1.0
871,2015-06-24,CAD,1.2301
872,2015-06-24,AUD,1.2907
873,2015-06-24,EUR,0.8918
874,2015-06-24,GBP,0.6348
875,2015-06-25,USD,1.0
876,2015-06-25,CAD,1.2384
877,2015-06-25,AUD,1.2919
878,2015-06-25,EUR,0.8924
879,2015-06-25,GBP,0.6359
880,2015-06-26,USD,1.0
881,2015-06-26,CAD,1.2365
882,2015-06-26,AUD,1.3061
883,2015-06-26,EUR,0.8927
884,2015-06-26,GBP,0.6359
885,2015-06-27,USD,1.0
886,2015-06-27,CAD,1.2365
887,2015-06-27,AUD,1.3061
888,2015-06-27,EUR,0.8927
889,2015-06-27,GBP,0.6359
890,2015-06-28,USD,1.0
891,2015-06-28,CAD,1.2365
892,2015-06-28,AUD,1.3061
893,2015-06-28,EUR,0.8927
894,2015-06-28,GBP,0.6359
895,2015-06-29,USD,1.0
896,2015-06-29,CAD,1.2374
897,2015-06-29,AUD,1.3048
898,2015-06-29,EUR,0.8982
899,2015-06-29,GBP,0.6364
900,2015-06-30,USD,1.0
901,2015-06-30,CAD,1.2368
902,2015-06-30,AUD,1.3004
903,2015-06-30,EUR,0.8937
904,2015-06-30,GBP,0.6358
905,2015-07-01,USD,1.0
906,2015-07-01,CAD,1.2524
907,2015-07-01,AUD,1.3025
908,2015-07-01,EUR,0.9009
909,2015-07-01,GBP,0.6388
910,2015-07-02,USD,1.0
911,2015-07-02,CAD,1.2618
912,2015-07-02,AUD,1.3169
913,2015-07-02,EUR,0.9037
914,2015-07-02,GBP,0.6419
915,2015-07-03,USD,1.0
916,2015-07-03,CAD,1.2582
917,2015-07-03,AUD,1.329
918,2015-07-03,EUR,0.9012
919,2015-07-03,GBP,0.6401
920,2015-07-04,USD,1.0
921,2015-07-04,CAD,1.2582
922,2015-07-04,AUD,1.329
923,2015-07-04,EUR,0.9012
924,2015-07-04,GBP,0.6401
925,2015-07-05,USD,1.0
926,2015-07-05,CAD,1.2582
927,2015-07-05,AUD,1.329
928,2015-07-05,EUR,0.9012
929,2015-07-05,GBP,0.6401
930,2015-07-06,USD,1.0
931,2015-07-06,CAD,1.264
932,2015-07-06,AUD,1.3343
933,2015-07-06,EUR,0.9084
934,2015-07-06,GBP,0.6432
935,2015-07-07,USD,1.0
936,2015-07-07,CAD,1.2739
937,2015-07-07,AUD,1.3468
938,2015-07-07,EUR,0.9148
939,2015-07-07,GBP,0.6474
940,2015-07-08,USD,1.0
941,2015-07-08,CAD,1.2743
942,2015-07-08,AUD,1.3485
943,2015-07-08,EUR,0.9071
944,2015-07-08,GBP,0.6507
945,2015-07-09,USD,1.0
946,2015-07-09,CAD,1.2685
947,2015-07-09,AUD,1.3403
948,2015-07-09,EUR,0.9046
949,2015-07-09,GBP,0.6492
950,2015-07-10,USD,1.0
951,2015-07-10,CAD,1.2706
952,2015-07-10,AUD,1.3388
953,2015-07-10,EUR,0.8941
954,2015-07-10,GBP,0.6444
955,2015-07-11,USD,1.0
956,2015-07-11,CAD,1.2706
957,2015-07-11,AUD,1.3388
958,2015-07-11,EUR,0.8941
959,2015-07-11,GBP,0.6444
960,2015-07-12,USD,1.0
961,2015-07-12,CAD,1.2706
962,2015-07-12,AUD,1.3388
963,2015-07-12,EUR,0.8941
964,2015-07-12,GBP,0.6444
965,2015-07-13,USD,1.0
966,2015-07-13,CAD,1.2721
967,2015-07-13,AUD,1.3462
968,2015-07-13,EUR,0.9051
969,2015-07-13,GBP,0.6439
970,2015-07-14,USD,1.0
971,2015-07-14,CAD,1.276
972,2015-07-14,AUD,1.3442
973,2015-07-14,EUR,0.9065
974,2015-07-14,GBP,0.6422
975,2015-07-15,USD,1.0
976,2015-07-15,CAD,1.2744
977,2015-07-15,AUD,1.3401
978,2015-07-15,EUR,0.9083
979,2015-07-15,GBP,0.6399
980,2015-07-16,USD,1.0
981,2015-07-16,CAD,1.2947
982,2015-07-16,AUD,1.3539
983,2015-07-16,EUR,0.9202
984,2015-07-16,GBP,0.6424
985,2015-07-17,USD,1.0
986,2015-07-17,CAD,1.2978
987,2015-07-17,AUD,1.3511
988,2015-07-17,EUR,0.9184
989,2015-07-17,GBP,0.6413
990,2015-07-18,USD,1.0
991,2015-07-18,CAD,1.2978
992,2015-07-18,AUD,1.3511
993,2015-07-18,EUR,0.9184
994,2015-07-18,GBP,0.6413
995,2015-07-19,USD,1.0
996,2015-07-19,CAD,1.2978
997,2015-07-19,AUD,1.3511
998,2015-07-19,EUR,0.9184
999,2015-07-19,GBP,0.6413
1000,2015-07-20,USD,1.0
1001,2015-07-20,CAD,1.2985
1002,2015-07-20,AUD,1.3549
1003,2015-07-20,EUR,0.9215
1004,2015-07-20,GBP,0.6424
1005,2015-07-21,USD,1.0
1006,2015-07-21,CAD,1.2992
1007,2015-07-21,AUD,1.357
1008,2015-07-21,EUR,0.9202
1009,2015-07-21,GBP,0.643
1010,2015-07-22,USD,1.0
1011,2015-07-22,CAD,1.2995
1012,2015-07-22,AUD,1.3543
1013,2015-07-22,EUR,0.9173
1014,2015-07-22,GBP,0.6404
1015,2015-07-23,USD,1.0
1016,2015-07-23,CAD,1.2975
1017,2015-07-23,AUD,1.3496
1018,2015-07-23,EUR,0.9092
1019,2015-07-23,GBP,0.6404
1020,2015-07-24,USD,1.0
1021,2015-07-24,CAD,1.3091
1022,2015-07-24,AUD,1.3765
1023,2015-07-24,EUR,0.9142
1024,2015-07-24,GBP,0.6462
1025,2015-07-25,USD,1.0
1026,2015-07-25,CAD,1.3091
1027,2015-07-25,AUD,1.3765
1028,2015-07-25,EUR,0.9142
1029,2015-07-25,GBP,0.6462
1030,2015-07-26,USD,1.0
1031,2015-07-26,CAD,1.3091
1032,2015-07-26,AUD,1.3765
1033,2015-07-26,EUR,0.9142
1034,2015-07-26,GBP,0.6462
1035,2015-07-27,USD,1.0
1036,2015-07-27,CAD,1.303
1037,2015-07-27,AUD,1.3731
1038,2015-07-27,EUR,0.9043
1039,2015-07-27,GBP,0.6445
1040,2015-07-28,USD,1.0
1041,2015-07-28,CAD,1.3014
1042,2015-07-28,AUD,1.3686
1043,2015-07-28,EUR,0.907
1044,2015-07-28,GBP,0.6416
1045,2015-07-29,USD,1.0
1046,2015-07-29,CAD,1.2955
1047,2015-07-29,AUD,1.3691
1048,2015-07-29,EUR,0.9066
1049,2015-07-29,GBP,0.6394
1050,2015-07-30,USD,1.0
1051,2015-07-30,CAD,1.298
1052,2015-07-30,AUD,1.3752
1053,2015-07-30,EUR,0.9128
1054,2015-07-30,GBP,0.6399
1055,2015-07-31,USD,1.0
1056,2015-07-31,CAD,1.3048
1057,2015-07-31,AUD,1.3805
1058,2015-07-31,EUR,0.9118
1059,2015-07-31,GBP,0.642
1060,2015-08-01,USD,1.0
1061,2015-08-01,CAD,1.3048
1062,2015-08-01,AUD,1.3805
1063,2015-08-01,EUR,0.9118
1064,2015-08-01,GBP,0.642
1065,2015-08-02,USD,1.0
1066,2015-08-02,CAD,1.3048
1067,2015-08-02,AUD,1.3805
1068,2015-08-02,EUR,0.9118
1069,2015-08-02,GBP,0.642
1070,2015-08-03,USD,1.0
1071,2015-08-03,CAD,1.3153
1072,2015-08-03,AUD,1.3762
1073,2015-08-03,EUR,0.9132
1074,2015-08-03,GBP,0.6418
1075,2015-08-04,USD,1.0
1076,2015-08-04,CAD,1.313
1077,2015-08-04,AUD,1.3516
1078,2015-08-04,EUR,0.9113
1079,2015-08-04,GBP,0.6404
1080,2015-08-05,USD,1.0
1081,2015-08-05,CAD,1.3171
1082,2015-08-05,AUD,1.3558
1083,2015-08-05,EUR,0.9189
1084,2015-08-05,GBP,0.6398
1085,2015-08-06,USD,1.0
1086,2015-08-06,CAD,1.3168
1087,2015-08-06,AUD,1.3642
1088,2015-08-06,EUR,0.9187
1089,2015-08-06,GBP,0.6444
1090,2015-08-07,USD,1.0
1091,2015-08-07,CAD,1.3082
1092,2015-08-07,AUD,1.3535
1093,2015-08-07,EUR,0.914
1094,2015-08-07,GBP,0.6445
1095,2015-08-08,USD,1.0
1096,2015-08-08,CAD,1.3082
1097,2015-08-08,AUD,1.3535
1098,2015-08-08,EUR,0.914
1099,2015-08-08,GBP,0.6445
1100,2015-08-09,USD,1.0
1101,2015-08-09,CAD,1.3082
1102,2015-08-09,AUD,1.3535
1103,2015-08-09,EUR,0.914
1104,2015-08-09,GBP,0.6445
1105,2015-08-10,USD,1.0
1106,2015-08-10,CAD,1.3131
1107,2015-08-10,AUD,1.358
1108,2015-08-10,EUR,0.9124
1109,2015-08-10,GBP,0.6452
1110,2015-08-11,USD,1.0
1111,2015-08-11,CAD,1.3075
1112,2015-08-11,AUD,1.3652
1113,2015-08-11,EUR,0.9046
1114,2015-08-11,GBP,0.6412
1115,2015-08-12,USD,1.0
1116,2015-08-12,CAD,1.2969
1117,2015-08-12,AUD,1.3562
1118,2015-08-12,EUR,0.8965
1119,2015-08-12,GBP,0.6409
1120,2015-08-13,USD,1.0
1121,2015-08-13,CAD,1.3012
1122,2015-08-13,AUD,1.3611
1123,2015-08-13,EUR,0.9002
1124,2015-08-13,GBP,0.6397
1125,2015-08-14,USD,1.0
1126,2015-08-14,CAD,1.3044
1127,2015-08-14,AUD,1.3537
1128,2015-08-14,EUR,0.8952
1129,2015-08-14,GBP,0.6396
1130,2015-08-15,USD,1.0
1131,2015-08-15,CAD,1.3044
1132,2015-08-15,AUD,1.3537
1133,2015-08-15,EUR,0.8952
1134,2015-08-15,GBP,0.6396
1135,2015-08-16,USD,1.0
1136,2015-08-16,CAD,1.3044
1137,2015-08-16,AUD,1.3537
1138,2015-08-16,EUR,0.8952
1139,2015-08-16,GBP,0.6396
1140,2015-08-17,USD,1.0
1141,2015-08-17,CAD,1.3136
1142,2015-08-17,AUD,1.36
1143,2015-08-17,EUR,0.9009
1144,2015-08-17,GBP,0.6401
1145,2015-08-18,USD,1.0
1146,2015-08-18,CAD,1.3105
1147,2015-08-18,AUD,1.3621
1148,2015-08-18,EUR,0.9042
1149,2015-08-18,GBP,0.6367
1150,2015-08-19,USD,1.0
1151,2015-08-19,CAD,1.307
1152,2015-08-19,AUD,1.3609
1153,2015-08-19,EUR,0.9057
1154,2015-08-19,GBP,0.6384
1155,2015-08-20,USD,1.0
1156,2015-08-20,CAD,1.3126
1157,2015-08-20,AUD,1.367
1158,2015-08-20,EUR,0.8942
1159,2015-08-20,GBP,0.6383
1160,2015-08-21,USD,1.0
1161,2015-08-21,CAD,1.3108
1162,2015-08-21,AUD,1.3637
1163,2015-08-21,EUR,0.8864
1164,2015-08-21,GBP,0.6381
1165,2015-08-22,USD,1.0
1166,2015-08-22,CAD,1.3108
1167,2015-08-22,AUD,1.3637
1168,2015-08-22,EUR,0.8864
1169,2015-08-22,GBP,0.6381
1170,2015-08-23,USD,1.0
1171,2015-08-23,CAD,1.3108
1172,2015-08-23,AUD,1.3637
1173,2015-08-23,EUR,0.8864
1174,2015-08-23,GBP,0.6381
1175,2015-08-24,USD,1.0
1176,2015-08-24,CAD,1.3252
1177,2015-08-24,AUD,1.3832
1178,2015-08-24,EUR,0.8698
1179,2015-08-24,GBP,0.6351
1180,2015-08-25,USD,1.0
1181,2015-08-25,CAD,1.3194
1182,2015-08-25,AUD,1.3851
1183,2015-08-25,EUR,0.8691
1184,2015-08-25,GBP,0.6336
1185,2015-08-26,USD,1.0
1186,2015-08-26,CAD,1.3265
1187,2015-08-26,AUD,1.4
1188,2015-08-26,EUR,0.877
1189,2015-08-26,GBP,0.6415
1190,2015-08-27,USD,1.0
1191,2015-08-27,CAD,1.3226
1192,2015-08-27,AUD,1.3993
1193,2015-08-27,EUR,0.8862
1194,2015-08-27,GBP,0.648
1195,2015-08-28,USD,1.0
1196,2015-08-28,CAD,1.3271
1197,2015-08-28,AUD,1.4012
1198,2015-08-28,EUR,0.8875
1199,2015-08-28,GBP,0.6497
1200,2015-08-29,USD,1.0
1201,2015-08-29,CAD,1.3271
1202,2015-08-29,AUD,1.4012
1203,2015-08-29,EUR,0.8875
1204,2015-08-29,GBP,0.6497
1205,2015-08-30,USD,1.0
1206,2015-08-30,CAD,1.3271
1207,2015-08-30,AUD,1.4012
1208,2015-08-30,EUR,0.8875
1209,2015-08-30,GBP,0.6497
1210,2015-08-31,USD,1.0
1211,2015-08-31,CAD,1.3253
1212,2015-08-31,AUD,1.4046
1213,2015-08-31,EUR,0.8917
1214,2015-08-31,GBP,0.6487
1215,2015-09-01,USD,1.0
1216,2015-09-01,CAD,1.3222
1217,2015-09-01,AUD,1.4201
1218,2015-09-01,EUR,0.89
1219,2015-09-01,GBP,0.6522
1220,2015-09-02,USD,1.0
1221,2015-09-02,CAD,1.3255
1222,2015-09-02,AUD,1.427
1223,2015-09-02,EUR,0.8885
1224,2015-09-02,GBP,0.6547
1225,2015-09-03,USD,1.0
1226,2015-09-03,CAD,1.3263
1227,2015-09-03,AUD,1.428
1228,2015-09-03,EUR,0.8906
1229,2015-09-03,GBP,0.6541
1230,2015-09-04,USD,1.0
1231,2015-09-04,CAD,1.323
1232,2015-09-04,AUD,1.4319
1233,2015-09-04,EUR,0.8978
1234,2015-09-04,GBP,0.6568
1235,2015-09-05,USD,1.0
1236,2015-09-05,CAD,1.323
1237,2015-09-05,AUD,1.4319
1238,2015-09-05,EUR,0.8978
1239,2015-09-05,GBP,0.6568
1240,2015-09-06,USD,1.0
1241,2015-09-06,CAD,1.323
1242,2015-09-06,AUD,1.4319
1243,2015-09-06,EUR,0.8978
1244,2015-09-06,GBP,0.6568
1245,2015-09-07,USD,1.0
1246,2015-09-07,CAD,1.328
1247,2015-09-07,AUD,1.4411
1248,2015-09-07,EUR,0.8972
1249,2015-09-07,GBP,0.6553
1250,2015-09-08,USD,1.0
1251,2015-09-08,CAD,1.3221
1252,2015-09-08,AUD,1.4313
1253,2015-09-08,EUR,0.8959
1254,2015-09-08,GBP,0.649
1255,2015-09-09,USD,1.0
1256,2015-09-09,CAD,1.3248
1257,2015-09-09,AUD,1.4238
1258,2015-09-09,EUR,0.8977
1259,2015-09-09,GBP,0.651
1260,2015-09-10,USD,1.0
1261,2015-09-10,CAD,1.3252
1262,2015-09-10,AUD,1.4154
1263,2015-09-10,EUR,0.8941
1264,2015-09-10,GBP,0.6496
1265,2015-09-11,USD,1.0
1266,2015-09-11,CAD,1.3263
1267,2015-09-11,AUD,1.416
1268,2015-09-11,EUR,0.8875
1269,2015-09-11,GBP,0.6484
1270,2015-09-12,USD,1.0
1271,2015-09-12,CAD,1.3263
1272,2015-09-12,AUD,1.416
1273,2015-09-12,EUR,0.8875
1274,2015-09-12,GBP,0.6484
1275,2015-09-13,USD,1.0
1276,2015-09-13,CAD,1.3263
1277,2015-09-13,AUD,1.416
1278,2015-09-13,EUR,0.8875
1279,2015-09-13,GBP,0.6484
1280,2015-09-14,USD,1.0
1281,2015-09-14,CAD,1.3253
1282,2015-09-14,AUD,1.4042
1283,2015-09-14,EUR,0.8846
1284,2015-09-14,GBP,0.6487
1285,2015-09-15,USD,1.0
1286,2015-09-15,CAD,1.3237
1287,2015-09-15,AUD,1.4033
1288,2015-09-15,EUR,0.8834
1289,2015-09-15,GBP,0.6489
1290,2015-09-16,USD,1.0
1291,2015-09-16,CAD,1.325
1292,2015-09-16,AUD,1.3962
1293,2015-09-16,EUR,0.8906
1294,2015-09-16,GBP,0.6472
1295,2015-09-17,USD,1.0
1296,2015-09-17,CAD,1.3194
1297,2015-09-17,AUD,1.3946
1298,2015-09-17,EUR,0.884
1299,2015-09-17,GBP,0.6441
1300,2015-09-18,USD,1.0
1301,2015-09-18,CAD,1.3027
1302,2015-09-18,AUD,1.3757
1303,2015-09-18,EUR,0.8757
1304,2015-09-18,GBP,0.6391
1305,2015-09-19,USD,1.0
1306,2015-09-19,CAD,1.3027
1307,2015-09-19,AUD,1.3757
1308,2015-09-19,EUR,0.8757
1309,2015-09-19,GBP,0.6391
1310,2015-09-20,USD,1.0
1311,2015-09-20,CAD,1.3027
1312,2015-09-20,AUD,1.3757
1313,2015-09-20,EUR,0.8757
1314,2015-09-20,GBP,0.6391
1315,2015-09-21,USD,1.0
1316,2015-09-21,CAD,1.3183
1317,2015-09-21,AUD,1.3949
1318,2015-09-21,EUR,0.8889
1319,2015-09-21,GBP,0.6438
1320,2015-09-22,USD,1.0
1321,2015-09-22,CAD,1.3271
1322,2015-09-22,AUD,1.4103
1323,2015-09-22,EUR,0.8965
1324,2015-09-22,GBP,0.6475
1325,2015-09-23,USD,1.0
1326,2015-09-23,CAD,1.3265
1327,2015-09-23,AUD,1.4182
1328,2015-09-23,EUR,0.8969
1329,2015-09-23,GBP,0.6544
1330,2015-09-24,USD,1.0
1331,2015-09-24,CAD,1.3379
1332,2015-09-24,AUD,1.4364
1333,2015-09-24,EUR,0.8896
1334,2015-09-24,GBP,0.6571
1335,2015-09-25,USD,1.0
1336,2015-09-25,CAD,1.3313
1337,2015-09-25,AUD,1.4254
1338,2015-09-25,EUR,0.8968
1339,2015-09-25,GBP,0.6589
1340,2015-09-26,USD,1.0
1341,2015-09-26,CAD,1.3313
1342,2015-09-26,AUD,1.4254
1343,2015-09-26,EUR,0.8968
1344,2015-09-26,GBP,0.6589
1345,2015-09-27,USD,1.0
1346,2015-09-27,CAD,1.3313
1347,2015-09-27,AUD,1.4254
1348,2015-09-27,EUR,0.8968
1349,2015-09-27,GBP,0.6589
1350,2015-09-28,USD,1.0
1351,2015-09-28,CAD,1.3358
1352,2015-09-28,AUD,1.4295
1353,2015-09-28,EUR,0.8953
1354,2015-09-28,GBP,0.6582
1355,2015-09-29,USD,1.0
1356,2015-09-29,CAD,1.3388
1357,2015-09-29,AUD,1.4289
1358,2015-09-29,EUR,0.8925
1359,2015-09-29,GBP,0.6597
1360,2015-09-30,USD,1.0
1361,2015-09-30,CAD,1.342
1362,2015-09-30,AUD,1.4227
1363,2015-09-30,EUR,0.8926
1364,2015-09-30,GBP,0.6592
1365,2015-10-01,USD,1.0
1366,2015-10-01,CAD,1.3269
1367,2015-10-01,AUD,1.4146
1368,2015-10-01,EUR,0.8966
1369,2015-10-01,GBP,0.6605
1370,2015-10-02,USD,1.0
1371,2015-10-02,CAD,1.3239
1372,2015-10-02,AUD,1.422
1373,2015-10-02,EUR,0.8961
1374,2015-10-02,GBP,0.6593
1375,2015-10-03,USD,1.0
1376,2015-10-03,CAD,1.3239
1377,2015-10-03,AUD,1.422
1378,2015-10-03,EUR,0.8961
1379,2015-10-03,GBP,0.6593
1380,2015-10-04,USD,1.0
1381,2015-10-04,CAD,1.3239
1382,2015-10-04,AUD,1.422
1383,2015-10-04,EUR,0.8961
1384,2015-10-04,GBP,0.6593
1385,2015-10-05,USD,1.0
1386,2015-10-05,CAD,1.3114
1387,2015-10-05,AUD,1.4109
1388,2015-10-05,EUR,0.89
1389,2015-10-05,GBP,0.6588
1390,2015-10-06,USD,1.0
1391,2015-10-06,CAD,1.3098
1392,2015-10-06,AUD,1.406
1393,2015-10-06,EUR,0.8909
1394,2015-10-06,GBP,0.6592
1395,2015-10-07,USD,1.0
1396,2015-10-07,CAD,1.3003
1397,2015-10-07,AUD,1.3835
1398,2015-10-07,EUR,0.8876
1399,2015-10-07,GBP,0.6531
1400,2015-10-08,USD,1.0
1401,2015-10-08,CAD,1.3047
1402,2015-10-08,AUD,1.3919
1403,2015-10-08,EUR,0.8886
1404,2015-10-08,GBP,0.6545
1405,2015-10-09,USD,1.0
1406,2015-10-09,CAD,1.2936
1407,2015-10-09,AUD,1.3644
1408,2015-10-09,EUR,0.8801
1409,2015-10-09,GBP,0.6519
1410,2015-10-10,USD,1.0
1411,2015-10-10,CAD,1.2936
1412,2015-10-10,AUD,1.3644
1413,2015-10-10,EUR,0.8801
1414,2015-10-10,GBP,0.6519
1415,2015-10-11,USD,1.0
1416,2015-10-11,CAD,1.2936
1417,2015-10-11,AUD,1.3644
1418,2015-10-11,EUR,0.8801
1419,2015-10-11,GBP,0.6519
1420,2015-10-12,USD,1.0
1421,2015-10-12,CAD,1.2927
1422,2015-10-12,AUD,1.3566
1423,2015-10-12,EUR,0.8793
1424,2015-10-12,GBP,0.6508
1425,2015-10-13,USD,1.0
1426,2015-10-13,CAD,1.3047
1427,2015-10-13,AUD,1.3702
1428,2015-10-13,EUR,0.8792
1429,2015-10-13,GBP,0.6576
1430,2015-10-14,USD,1.0
1431,2015-10-14,CAD,1.2985
1432,2015-10-14,AUD,1.3779
1433,2015-10-14,EUR,0.8764
1434,2015-10-14,GBP,0.6501
1435,2015-10-15,USD,1.0
1436,2015-10-15,CAD,1.29
1437,2015-10-15,AUD,1.3648
1438,2015-10-15,EUR,0.8742
1439,2015-10-15,GBP,0.6466
1440,2015-10-16,USD,1.0
1441,2015-10-16,CAD,1.2927
1442,2015-10-16,AUD,1.378
1443,2015-10-16,EUR,0.8803
1444,2015-10-16,GBP,0.6475
1445,2015-10-17,USD,1.0
1446,2015-10-17,CAD,1.2927
1447,2015-10-17,AUD,1.378
1448,2015-10-17,EUR,0.8803
1449,2015-10-17,GBP,0.6475
1450,2015-10-18,USD,1.0
1451,2015-10-18,CAD,1.2927
1452,2015-10-18,AUD,1.378
1453,2015-10-18,EUR,0.8803
1454,2015-10-18,GBP,0.6475
1455,2015-10-19,USD,1.0
1456,2015-10-19,CAD,1.2945
1457,2015-10-19,AUD,1.3748
1458,2015-10-19,EUR,0.8824
1459,2015-10-19,GBP,0.6456
1460,2015-10-20,USD,1.0
1461,2015-10-20,CAD,1.3003
1462,2015-10-20,AUD,1.3727
1463,2015-10-20,EUR,0.8793
1464,2015-10-20,GBP,0.6464
1465,2015-10-21,USD,1.0
1466,2015-10-21,CAD,1.3003
1467,2015-10-21,AUD,1.3834
1468,2015-10-21,EUR,0.8807
1469,2015-10-21,GBP,0.6473
1470,2015-10-22,USD,1.0
1471,2015-10-22,CAD,1.3124
1472,2015-10-22,AUD,1.3871
1473,2015-10-22,EUR,0.8839
1474,2015-10-22,GBP,0.6465
1475,2015-10-23,USD,1.0
1476,2015-10-23,CAD,1.3067
1477,2015-10-23,AUD,1.3759
1478,2015-10-23,EUR,0.9022
1479,2015-10-23,GBP,0.6492
1480,2015-10-24,USD,1.0
1481,2015-10-24,CAD,1.3067
1482,2015-10-24,AUD,1.3759
1483,2015-10-24,EUR,0.9022
1484,2015-10-24,GBP,0.6492
1485,2015-10-25,USD,1.0
1486,2015-10-25,CAD,1.3067
1487,2015-10-25,AUD,1.3759
1488,2015-10-25,EUR,0.9022
1489,2015-10-25,GBP,0.6492
1490,2015-10-26,USD,1.0
1491,2015-10-26,CAD,1.3152
1492,2015-10-26,AUD,1.3788
1493,2015-10-26,EUR,0.9082
1494,2015-10-26,GBP,0.6524
1495,2015-10-27,USD,1.0
1496,2015-10-27,CAD,1.3219
1497,2015-10-27,AUD,1.3831
1498,2015-10-27,EUR,0.9041
1499,2015-10-27,GBP,0.6522
1500,2015-10-28,USD,1.0
1501,2015-10-28,CAD,1.321
1502,2015-10-28,AUD,1.4018
1503,2015-10-28,EUR,0.9021
1504,2015-10-28,GBP,0.6539
1505,2015-10-29,USD,1.0
1506,2015-10-29,CAD,1.3185
1507,2015-10-29,AUD,1.4132
1508,2015-10-29,EUR,0.9149
1509,2015-10-29,GBP,0.6557
1510,2015-10-30,USD,1.0
1511,2015-10-30,CAD,1.3175
1512,2015-10-30,AUD,1.4109
1513,2015-10-30,EUR,0.9077
1514,2015-10-30,GBP,0.6519
1515,2015-10-31,USD,1.0
1516,2015-10-31,CAD,1.3175
1517,2015-10-31,AUD,1.4109
1518,2015-10-31,EUR,0.9077
1519,2015-10-31,GBP,0.6519
1520,2015-11-01,USD,1.0
1521,2015-11-01,CAD,1.3175
1522,2015-11-01,AUD,1.4109
1523,2015-11-01,EUR,0.9077
1524,2015-11-01,GBP,0.6519
1525,2015-11-02,USD,1.0
1526,2015-11-02,CAD,1.3098
1527,2015-11-02,AUD,1.4011
1528,2015-11-02,EUR,0.9065
1529,2015-11-02,GBP,0.6465
1530,2015-11-03,USD,1.0
1531,2015-11-03,CAD,1.3125
1532,2015-11-03,AUD,1.394
1533,2015-11-03,EUR,0.9111
1534,2015-11-03,GBP,0.6497
1535,2015-11-04,USD,1.0
1536,2015-11-04,CAD,1.307
1537,2015-11-04,AUD,1.3909
1538,2015-11-04,EUR,0.9145
1539,2015-11-04,GBP,0.6487
1540,2015-11-05,USD,1.0
1541,2015-11-05,CAD,1.3158
1542,2015-11-05,AUD,1.3997
1543,2015-11-05,EUR,0.9189
1544,2015-11-05,GBP,0.6548
1545,2015-11-06,USD,1.0
1546,2015-11-06,CAD,1.3201
1547,2015-11-06,AUD,1.3995
1548,2015-11-06,EUR,0.9205
1549,2015-11-06,GBP,0.6606
1550,2015-11-07,USD,1.0
1551,2015-11-07,CAD,1.3201
1552,2015-11-07,AUD,1.3995
1553,2015-11-07,EUR,0.9205
1554,2015-11-07,GBP,0.6606
1555,2015-11-08,USD,1.0
1556,2015-11-08,CAD,1.3201
1557,2015-11-08,AUD,1.3995
1558,2015-11-08,EUR,0.9205
1559,2015-11-08,GBP,0.6606
1560,2015-11-09,USD,1.0
1561,2015-11-09,CAD,1.3256
1562,2015-11-09,AUD,1.4164
1563,2015-11-09,EUR,0.928
